instname;state;tuition03_tf;tot_rev_w_auxother_sum;control;total_enrollment;ptall12;LONGITUD;LATITUDE
Community College of the Air Force;AL;0;;1;;;-86.244501;32.404904
New Hampshire Community Technical College-Manchester/Stratham;NH;8096;12589336.001;3602;784;-71.480862;43.01884
New Hampshire Community Technical College-Nashua/Claremont;NH;8096;9331074.001;1957;498;-71.523891;42.793589
Portsmouth Beauty School of Hair Design;NH;;192776.003;22;;-70.759801;43.07606
Rivier College;NH;13950;19777162.002;2592;322;-71.45938;42.742694
Saint Anselm College;NH;17300;45668980.002;2003;551;-71.50627;42.98767
Saint Joseph School of Practical Nursing;NH;;74844668.002;85;;-71.478598;42.750827
Thomas More College of Liberal Arts;NH;9600;1774174.002;72;11;-71.484345;42.808341
University System of New Hampshire System Office;NH;;5055156.001;;;-70.927833;43.134614
Chester College of New England;NH;9500;1428164.002;102;43;-71.261751;42.959872
Hohokus-Hackensack School of Business and Medical Sciences;NJ;;1914913.003;251;;-74.040881;40.885811
Assumption College for Sisters;NJ;2400;;2;31;;-74.603415;40.754377
Atlantic Cape Community College;NJ;5838;26545197.001;4811;626;-74.683979;39.465848
Berdan Institute;NJ;;2308714.003;305;;-74.256347;40.885616
Bergen Community College;NJ;3600;57988018.001;12225;1037;-74.094032;40.953669
Berkeley College;NJ;11985;29337777.003;1960;307;-74.187609;40.900835
Beth Medrash Govoha;NJ;4360;20814949.002;2760;130;-74.220558;40.095469
Bloomfield College;NJ;10300;21393894.002;1810;416;-74.196925;40.794793
Brookdale Community College;NJ;9000;65682331.001;11575;1181;-74.131441;40.331995
Burlington County College;NJ;4335;29892565.001;5733;538;-74.636146;39.966456
Caldwell College;NJ;12400;20213100.002;2066;338;-74.270016;40.835696
Camden County College;NJ;1890;46470603.001;11821;980;-75.03879;39.78558
Centenary College;NJ;13800;16232458.002;1023;215;-74.831187;40.848789
Adult & Continuing Education-BCTS;NJ;;1207970.001;99;;-74.035559;40.90095
The Chubb Institute-Parsippany;NJ;;3663716.003;1710;;-74.383582;40.862671
Cittone Institute;NJ;10597;11321690.003;827;;-74.345574;40.572584
Dover Business College;NJ;;3534809.003;;;-74.151411;40.889238
Concorde School of Hair Design-Wanamassa;NJ;;1655142.003;260;;-74.0394;40.25183
Cooper Health System Center for Allied Health Education;NJ;;346270000.002;70;;-75.115763;39.940848
County College of Morris;NJ;5520;42458080.001;7714;796;-74.577608;40.852929
Cumberland County College;NJ;8400;15392227.001;2662;288;-75.054685;39.438417
DeVry University-New Jersey;NJ;7778;37034346.003;3640;389;-74.438437;40.466063
Divers Academy International;NJ;;1708392.003;60;;-74.998547;39.747821
Drake College of Business;NJ;;1344996.003;81;;-74.214909;40.666119
Drew University;NJ;22462;112144998.002;2379;539;-74.426405;40.76528
duCret School of Arts;NJ;;;2;;;-74.41647;40.604948
Engine City Technical Institute;NJ;;936205.003;79;;-74.420495;40.551556
Essex County College;NJ;3384;48198292.001;8921;899;-74.176283;40.737412
European Academy of Cosmetology;NJ;;442350.003;75;;-74.23795;40.684698
Fairleigh Dickinson University-Metropolitan Campus;NJ;14732;102011818.002;8948;1571;-74.030156;40.894534
Felician College;NJ;10560;17546196.002;1377;392;-74.092798;40.866176
Hohokus School of Trade and Technical Sciences;NJ;;260400.003;31;;-74.152399;40.909557
Georgian Court University;NJ;12134;25381261.002;2420;449;-74.225587;40.098784
Rowan University;NJ;7500;128566927.001;9636;1550;-75.124697;39.710384
Gloucester County College;NJ;7168;22509935.001;4752;498;-75.126977;39.785863
Harris School of Business;NJ;;213297.003;97;;-75.02505;39.94265
Hohokus School of Business and Medical Sciences;NJ;;2379348.003;288;;-74.131857;41.0578
Holy Name Hospital School of Nursing;NJ;7854;751363.002;80;;-74.009522;40.881032
Hudson County Community College;NJ;5783;27607318.001;4460;478;-74.062487;40.730657
New Jersey City University;NJ;6518;84426339.001;8024;1109;-74.08635;40.7088
Joe Kubert School of Cartoon and Graphic Art;NJ;;1577674.003;135;;-74.552524;40.887
Kean University;NJ;5070;111530037.001;11199;1692;-74.23562;40.682714
Star Technical Institute;NJ;;36245676.003;353;;-74.991901;39.845185
Rizzieri Aveda School for Beauty and Wellness;NJ;;938866.003;95;;-75.002279;39.849316
Mercer County Community College;NJ;3888;41761925.001;7846;1335;-74.653571;40.251147
Middlesex County College;NJ;3146;54703415.001;10331;919;-74.373224;40.506814
Monmouth University;NJ;15138;89824956.002;5425;992;-74.003885;40.281717
Montclair State University;NJ;4950;140642138.001;13285;1613;-74.198236;40.857257
Mountainside Hospital School of Nursing;NJ;3750;830856.002;101;;-74.204252;40.812355
Muhlenberg Regional Medical Center-Harold B. & Dorothy A. Snyder Schools-School of Medical Imaging;NJ;;440286.002;;;-74.405638;40.607347
Muhlenberg Regional Medical Center-Harold B. & Dorothy A. Snyder Schools-School of Nursing;NJ;4170;3231053.002;304;;-74.405638;40.607347
Hohokus School-RETS Nutley;NJ;;2704770.003;318;;-74.144128;40.811272
Natural Motion Institute of Hair Design;NJ;;846277.003;129;;-74.067422;40.731523
New Brunswick Theological Seminary;NJ;;2910301.002;224;36;-74.447696;40.501534
New Horizon Institute of Cosmetology Inc;NJ;;470291.003;194;;-74.018433;40.78605
New Jersey Institute of Technology;NJ;9852;165845000.001;8258;1650;-74.17904;40.74259
Ocean County College;NJ;3776;36117656.001;7256;616;-74.16355;40.00504
Omega Institute;NJ;;982561.003;104;;-75.077615;39.933638
P B Cosmetology Education Center;NJ;;1288524.003;131;;-75.125832;39.899127
Parisian Beauty School;NJ;;717340.003;170;;-74.041415;40.889927
Passaic County Community College;NJ;3810;23298970.001;4354;398;-74.1753;40.91826
Princeton Theological Seminary;NJ;;93124389.002;752;367;-74.665246;40.345733
Princeton University;NJ;24630;2655234048.002;6440;5178;-74.659059;40.348452
Rabbinical College of America;NJ;7000;3644361.002;185;38;-74.50306;40.809754
Ramapo College of New Jersey;NJ;6688;64304000.001;4868;743;-74.176332;41.084106
Reignbow Beauty Academy;NJ;;908770.003;139;;-74.267545;40.508913
Rider University;NJ;16520;82727043.002;5347;1113;-74.732325;40.278803
Roman Academy of Beauty Culture;NJ;;363963.003;80;;-74.15543;40.952882
Rutgers University-Camden;NJ;9692;1160280000.001;49465;11336;-75.119827;39.947793
St Francis Medical Center-School of Radiologic Technology;NJ;;109806.002;8;;-74.741916;40.217299
Saint Francis Medical Center School of Nursing;NJ;3586;712173.002;35;;-74.741916;40.217299
Saint Peters College;NJ;14520;51321995.002;3280;662;-74.071443;40.726793
Salem Community College;NJ;2250;7752744.001;1244;153;-75.469827;39.703855
Seton Hall University;NJ;15480;167305000.002;10096;1716;-74.270771;40.748084
Shore Beauty School;NJ;;339108.003;43;;-74.524053;39.392417
College of Saint Elizabeth;NJ;13500;19373277.002;1810;340;-74.442612;40.779002
Raritan Valley Community College;NJ;7200;27932812.001;;569;-74.694957;40.616728
Stevens Institute of Technology;NJ;20890;106233314.002;3714;684;-74.03097;40.73716
The Richard Stockton College of New Jersey;NJ;5312;74598761.001;6298;829;-74.55515;39.47872
Talmudical Academy-New Jersey;NJ;4100;455405.002;18;10;-74.2354;40.2123
Teterboro School of Aeronautics;NJ;;1361428.003;138;;-74.07278;40.841
Thomas Edison State College;NJ;;20441229.001;8538;190;-74.764038;40.220099
The College of New Jersey;NJ;7762;122448000.001;6747;1268;-74.78288;40.271395
Sanford-Brown Institute;NJ;;3651330.003;345;;-74.30663;40.558323
Union County College;NJ;3336;46747012.001;8571;713;-74.318967;40.669252
University of Medicine and Dentistry of New Jersey;NJ;8316;1141739000.001;4618;11178;-74.191006;40.743242
William Paterson University of New Jersey;NJ;5989;109425690.001;9758;1618;-74.202692;40.944235
Olympian University of Cosmetology;NM;;11678693.003;38;;-105.949931;32.899905
Albuquerque Technical Vocational Institute;NM;3164;69021069.001;16202;1850;-106.624099;35.076433
Crownpoint Institute of Technology;NM;4800;9100829.001;270;95;-108.1336;35.67535
De Wolff College Hair Styling and Cosmetology;NM;;474222.003;81;;-106.532151;35.096681
Clovis Community College;NM;720;14045539.001;3850;424;-103.16821;34.400462
Eastern New Mexico University-Main Campus;NM;6156;42487137.001;4173;726;-103.346946;34.175925
Eastern New Mexico University-Roswell Campus;NM;2016;16468793.001;2919;217;-104.524257;33.314281
Institute of American Indian and Alaska Native Culture;NM;;6339893.001;133;;-106.010123;35.586741
New Mexico Highlands University;NM;7578;47147054.001;3198;587;-105.21741;35.59518
New Mexico Junior College;NM;840;17949029.001;2619;369;-103.180332;32.760008
New Mexico Military Institute;NM;2910;10251081.001;476;267;-104.522876;33.408769
New Mexico Institute of Mining and Technology;NM;6600;58790321.001;1513;650;-106.903514;34.066265
University of New Mexico-Main Campus;NM;8684;1282650562.001;54219;16350;-106.625219;35.09014
Northern New Mexico College;NM;1392;13374912.261;2076;307;-106.086594;36.00386
San Juan College;NM;600;33549461.001;3921;492;-108.166356;36.771735
Santa Fe Community College;NM;1267;25712119.471;3076;547;-106.00357;35.586376
College of Santa Fe;NM;15000;30200085.942;1555;442;-105.975355;35.66006
College of the Southwest;NM;4290;9716813.362;686;113;-103.194945;32.775176
Southwestern College;NM;;1007416.002;96;19;-106.053029;35.635695
Southwestern Indian Polytechnic Institute;NM;0;8896557.001;643;;-106.670923;35.178413
Mesalands Community College;NM;1200;3321140.001;368;71;-103.737538;35.174646
Western New Mexico University;NM;6048;22677007.001;2559;304;-108.282101;32.77517
Vaughn College of Aeronautics and Technology;NY;8250;17398110.002;1305;222;-73.88239;40.76783
Adelphi University;NY;14920;76011432.002;5878;1449;-73.65175;40.72065
Adirondack Community College;NY;4400;17990757.001;3167;329;-73.656468;43.352752
Globe Institute of Technology;NY;6900;6515549.003;580;118;-73.989054;40.753145
Albany College of Pharmacy;NY;11950;10521200.002;666;123;-73.77801;42.652566
Albany Law School;NY;;19402209.002;693;143;-73.7773;42.652451
Albany Medical College;NY;;174449793.002;625;2537;-73.773974;42.653244
Alfred University;NY;18498;65759739.002;1599;414;-77.79399;42.2562
Allen School-Brooklyn;NY;;;3;;;-73.992105;40.694136
The Ailey School;NY;6200;386993.002;51;;-73.986819;40.766753
American Academy of Dramatic Arts;NY;10500;4279066.002;221;56;-73.984648;40.745427
American Academy McAllister Institute of Funeral Services;NY;5950;1903550.002;162;16;-73.993233;40.768626
Joffrey Ballet School-American Ballet Center;NY;9420;783325.003;36;;-73.998759;40.734626
American Musical and Dramatic Academy;NY;13800;10971739.002;552;;-73.987775;40.772125
Apex Technical School;NY;;12895843.003;761;;-73.994646;40.740472
Arnot Ogden Medical Center;NY;6320;491112.002;29;;-76.827157;42.099119
Associated Beth Rivkah Schools;NY;4600;892138.002;102;23;-73.949656;40.66617
Austin's School of Spa Technology;NY;;375608.003;57;;-73.789965;42.680018
Bank Street College of Education;NY;;33195887.002;873;231;-73.966091;40.805532
Bard College;NY;23480;63321811.002;1427;380;-73.90618;42.021772
Barnard College;NY;21410;83979168.002;2318;654;-73.963612;40.808585
Berk Trade and Business School;NY;;687394.003;;;-73.93119;40.74504
Berkeley College;NY;11985;32729083.003;2400;300;-73.979553;40.753791
Beth Hatalmud Rabbinical College;NY;3800;1548215.002;120;11;-73.993012;40.605229
Beth Hamedrash Shaarei Yosher Institute;NY;4800;1486899.002;159;37;-73.980921;40.635531
Phillips Beth Israel School of Nursing;NY;8610;5254869.002;80;20;-73.991605;40.744505
Hair Design Institute at Fifth Avenue;NY;;328904.003;59;;-74.020189;40.635279
Boricua College;NY;6900;8477694.002;1189;188;-73.945565;40.833299
Bramson ORT College;NY;6600;4068794.002;731;153;-73.84863;40.72141
Briarcliffe College;NY;8700;19304360.003;1480;217;-73.488944;40.759732
Brittany Beauty School;NY;;492686.003;72;;-73.51279;40.72642
BRONX BEAUTY SCHOOL;NY;;99005.003;12;;-73.860873;40.835172
Brooklyn Law School;NY;;40923771.002;1500;190;-73.990062;40.692353
Broome Community College;NY;4676;33475226.161;5555;575;-75.905085;42.137255
Bryant and Stratton College-Main Syracuse;NY;9024;22561263.003;2283;573;-76.136451;43.058322
Business Informatics Center Inc;NY;7944;470960.003;97;;-73.708747;40.662831
Canisius College;NY;15160;56389405.002;4739;851;-78.853027;42.926226
Capri School of Hair Design;NY;;283959.003;66;;-74.021083;41.099697
St Vincent Catholic Medical Center School of Nursing-Brooklyn and Queens;NY;5260;391532796.002;50;13;-73.83587;40.76916
Cayuga County Community College;NY;5040;17858100.001;2715;288;-76.542717;42.942431
Cazenovia College;NY;11230;10735178.002;975;328;-75.855218;42.932314
Central Yeshiva Tomchei Tmimim Lubavitz;NY;4800;4450593.002;430;26;-73.970876;40.628082
Cheryl Fells School of Business;NY;;118412.003;23;;-78.983669;43.106145
Christ the King Seminary;NY;;3627197.002;101;47;-78.656578;42.772048
Circle in the Square Theater School;NY;8000;1059778.002;104;;-73.984055;40.761541
Clarkson University;NY;19825;76190287.002;2902;789;-74.994111;44.666912
Clinton Community College;NY;4650;9251785.001;1624;218;-73.442741;44.648696
Cochran School of Nursing;NY;8740;1116599.002;127;31;-73.88632;40.96884
Colgate Rochester Crozer Divinity School;NY;;6021784.002;165;66;-77.600168;43.132396
Colgate University;NY;24575;142692000.002;2876;779;-75.535735;42.819794
Metropolitan College of New York;NY;14160;16680657.002;1192;227;-74.007103;40.723119
Columbia University in the City of New York;NY;24150;2541044713.002;26036;13778;-73.963992;40.808068
Columbia-Greene Community College;NY;4562;13101125.001;1663;231;-73.818875;42.220722
Learning Institute for Beauty Sciences-Queens;NY;;1147947.003;128;;-73.91954;40.75938
Concordia College;NY;13350;9959147.002;553;160;-73.820722;40.942271
Continental School of Beauty Culture;NY;;6327272.003;261;;-78.180118;42.997174
Continental School of Beauty Culture;NY;;763888.003;87;;-77.626186;43.087089
Cooper Union for the Advancement of Science and Art;NY;8300;52247664.002;907;402;-73.990353;40.728945
Cornell University;NY;23760;1258379614.002;12027;7680;-76.477998;42.447909
Weill Cornell Medical College;NY;;586621883.002;694;2672;-73.954887;40.765173
Corning Community College;NY;5000;28841232.001;4774;469;-77.083217;42.116568
Crouse Hospital School of Nursing;NY;6129;2166735.002;192;21;-76.137932;43.041103
Culinary Institute of America;NY;16660;77782539.002;2131;575;-73.931872;41.746206
CUNY City College;NY;6800;1774173984.001;193875;30669;-73.950048;40.819526
CVPH Medical Center School of Radiologic Technology;NY;;91926.002;16;2;-73.466733;44.700179
D'Youville College;NY;10900;25145293.002;2140;328;-78.890441;42.902277
Daemen College;NY;11800;18717798.002;1740;374;-78.790609;42.963851
Darkei Noam Rabbinical College;NY;4350;383312.002;49;5;-73.948575;40.626535
Dominican College of Blauvelt;NY;12000;14942212.002;1688;246;-73.95203;41.051584
Dowling College;NY;12600;54711872.002;5774;407;-73.147415;40.741595
Dutchess Community College;NY;4600;36186297.001;6588;752;-73.90425;41.72229
Ellis Hospital School of Nursing;NY;6692;193067.002;42;12;-73.916826;42.819197
Elmira Business Institute;NY;7095;1459206.003;206;28;-76.808357;42.089865
Elmira College;NY;20930;33581107.002;2058;434;-76.81675;42.09634
Erie Community College;NY;;67920978.001;10199;1531;-78.873068;42.882209
Fashion Institute of Technology;NY;7255;106102157.001;10853;1414;-73.994572;40.747
Finger Lakes Community College;NY;4700;23983637.001;4527;451;-77.242578;42.871989
Five Towns College;NY;9300;6878607.003;848;117;-73.36746;40.790853
Fordham University;NY;19200;249226883.002;14449;2795;-73.889411;40.860811
French Culinary Institute;NY;;8878131.003;228;;-74.000479;40.72103
Fulton-Montgomery Community College;NY;4460;13296882.251;1813;;-74.294862;42.98157
The General Theological Seminary;NY;;7980977.002;112;82;-74.002333;40.745101
Genesee Community College;NY;2850;23523370.561;4194;507;-78.14892;43.01476
Global Business Institute;NY;;1987401.002;238;;-73.752338;40.603874
Hamilton College;NY;25000;161698596.002;1740;567;-75.40764;43.050603
